nikkei_code,name,date,kessan,renketsu,num_employee,kessan_month,listed_code,industry_code,total_asset,tangibles,salary,rent_fee,corporate_tax,tax_adjustment,net_income,interest_expense,sales
0030703,双日,2014/03,10,3,15915,12,11,243421,2220236,213934,79547,10158,11949,-2066,27250,19855,1803104
0030703,双日,2015/03,10,3,15936,12,11,243421,2297358,217912,81609,10503,14933,2095,33075,18975,1809701
0030703,双日,2016/03,10,3,14330,12,11,243421,2056670,186957,84180,10807,7782,-3504,36526,16316,1658072
0030703,双日,2017/03,10,3,14241,12,11,243421,2138466,172201,85035,10899,13879,-3190,40760,14382,1555349
0030703,双日,2018/03,10,3,17917,12,11,243421,2350351,172135,89856,12025,18648,-815,56842,14746,1816459
0030703,双日,2019/03,10,3,18634,12,11,243421,2297059,192902,96661,12102,19662,-167,70419,15290,1856190
0030703,双日,2020/03,10,3,18839,12,11,243421,2230285,232029,97909,3762,10954,-1817,60821,14908,1754825
0030703,双日,2021/03,10,3,19463,12,11,243421,2300115,263942,93466,3475,8002,-2253,27001,11774,1602485
0030703,双日,2022/03,10,3,20673,12,11,243421,2661680,271164,101639,3835,31824,8336,82332,11210,2100752
0030703,双日,2023/03,10,3,20669,12,11,243421,2660843,261012,118602,4712,39211,500,111247,18537,2479840
0030726,三井海洋開発,2010/12,10,1,611,12,11,121210,146627,15033,2381,0,2336,-129,2735,521,146660
0030726,三井海洋開発,2011/12,10,1,696,12,11,121210,124130,11963,2389,0,1249,-1715,3067,613,129968
0030726,三井海洋開発,2012/12,10,1,751,12,11,121210,154104,12423,2788,0,3437,-1286,5130,496,186891
0030726,三井海洋開発,2013/12,10,1,2580,12,11,121210,215674,17602,3893,0,4931,577,4922,696,254401
0030726,三井海洋開発,2014/12,10,1,2892,12,11,121210,348477,16924,4460,0,9111,-1935,5422,740,378523
0030726,三井海洋開発,2015/12,10,1,3091,12,11,121210,354464,18485,4211,0,8566,797,5824,1395,295596
0030726,三井海洋開発,2016/12,10,1,3288,12,11,121210,333249,14161,3903,0,8164,1873,21012,1421,229987
0030726,三井海洋開発,2017/12,10,1,3511,12,11,121210,321165,6863,4126,0,4914,1976,19454,1389,191182
0030726,三井海洋開発,2018/12,10,1,3691,12,11,121210,343229,2543,3447,0,6230,1164,21891,926,221909
0030726,三井海洋開発,2019/12,10,1,4363,12,11,121210,383189,5048,4271,0,2121,-660,-18227,964,332644
0030738,コメ兵ホールディングス,2010/03,10,0,307,12,12,245444,13504,3063,2261,1279,388,-50,529,19,23806
0030738,コメ兵ホールディングス,2011/03,10,0,290,12,12,245444,14551,3279,2433,1338,365,-11,524,6,24720
0030738,コメ兵ホールディングス,2012/03,10,1,386,12,12,245444,18912,4402,2357,1371,598,-15,761,13,28914
0030738,コメ兵ホールディングス,2013/03,10,1,419,12,12,245444,20170,5176,3051,1526,804,-49,1251,28,34368
0030738,コメ兵ホールディングス,2014/03,10,1,475,12,12,245444,23306,5313,3358,1632,1150,-116,1834,25,40212
0030738,コメ兵ホールディングス,2015/03,10,1,553,12,12,245444,24632,5227,3414,1738,1107,54,2040,25,43199
0030738,コメ兵ホールディングス,2016/03,10,1,587,12,12,245444,24659,5085,3440,1881,916,93,1696,21,45903
0030738,コメ兵ホールディングス,2017/03,10,1,614,12,12,245444,25415,5570,3414,2177,220,26,355,17,40134
0030738,コメ兵ホールディングス,2018/03,10,1,634,12,12,245444,27147,5535,3583,2606,548,47,1073,21,45497
0030738,コメ兵ホールディングス,2019/03,10,1,689,12,12,245444,30507,5745,3725,2623,755,146,1009,23,50960
0030738,コメ兵ホールディングス,2020/03,10,1,944,12,12,245444,35611,6089,4294,3184,260,11,-234,35,57510
0030738,コメ兵ホールディングス,2021/03,10,1,940,12,12,245444,37402,6051,4479,2792,152,-347,-595,56,50723
0030738,コメ兵ホールディングス,2022/03,10,1,978,12,12,245444,39667,5758,5016,2906,1054,-215,2259,52,71148
0030738,コメ兵ホールディングス,2023/03,10,1,1087,12,12,245444,46753,6244,5723,2862,1589,-90,3706,60,86113
0030754,コムシスホールディングス,2010/03,10,1,8407,12,11,241404,211809,57313,8238,0,5529,1228,7097,3,293086
0030754,コムシスホールディングス,2011/03,10,1,10012,12,11,241404,237436,63769,8215,0,1558,-2077,9543,22,315480
0030754,コムシスホールディングス,2012/03,10,1,9758,12,11,241404,228135,63575,8142,0,5013,-348,7173,14,295851
0030754,コムシスホールディングス,2013/03,10,1,9798,12,11,241404,240602,67444,8010,0,7729,163,13284,23,316092
0030754,コムシスホールディングス,2014/03,10,1,9625,12,11,241404,250561,70353,7837,0,10617,215,16389,9,331341
0030754,コムシスホールディングス,2015/03,10,1,9931,12,11,241404,264019,72295,8761,0,10531,1093,16767,7,328631
0030754,コムシスホールディングス,2016/03,10,1,9994,12,11,241404,266066,72878,8602,0,8588,1170,15420,9,320654
0030754,コムシスホールディングス,2017/03,10,1,10224,12,11,241404,284367,86968,8789,0,8295,-663,14485,8,334163
0030754,コムシスホールディングス,2018/03,10,1,11581,12,11,241404,325042,102748,9858,0,10417,-440,20390,7,380024
0030754,コムシスホールディングス,2019/03,10,1,16700,12,11,241404,439926,135744,12552,0,11522,-899,28018,37,481783
0030754,コムシスホールディングス,2020/03,10,1,16844,12,11,241404,450043,138612,15088,0,13333,64,25994,52,560882
0030754,コムシスホールディングス,2021/03,10,1,17066,12,11,241404,479419,140694,15376,0,13911,-2264,29369,33,563252
0030754,コムシスホールディングス,2022/03,10,1,17520,12,11,241404,524062,145382,16327,0,14058,-476,29208,31,589028
0030754,コムシスホールディングス,2023/03,10,1,17512,12,11,241404,502133,143236,16613,0,10925,-1019,19338,26,563295
0030756,アルフレッサ　ホールディングス,2010/03,10,1,10650,12,11,243426,941629,86963,66925,0,10372,2239,10497,126,2059269
0030756,アルフレッサ　ホールディングス,2011/03,10,1,10956,12,11,243426,1078863,94959,67559,0,7055,-3578,6587,138,2183345
0030756,アルフレッサ　ホールディングス,2012/03,10,1,10713,12,11,243426,1077378,96001,69243,0,9113,5624,6604,153,2333256
0030756,アルフレッサ　ホールディングス,2013/03,10,1,10939,12,11,243426,1189241,96362,67054,0,13453,-7433,20771,157,2387511
0030756,アルフレッサ　ホールディングス,2014/03,10,1,10936,12,11,243426,1169546,110467,68263,0,17654,7324,25566,142,2504504
0030756,アルフレッサ　ホールディングス,2015/03,10,1,11366,12,11,243426,1220781,118766,67982,0,14306,1285,22922,122,2421162
0030756,アルフレッサ　ホールディングス,2016/03,10,1,11788,12,11,243426,1253494,130489,74307,0,18714,141,34975,121,2576405
0030756,アルフレッサ　ホールディングス,2017/03,10,1,11825,12,11,243426,1255922,133196,72337,0,13602,896,30893,104,2551801
0030756,アルフレッサ　ホールディングス,2018/03,10,1,11901,12,11,243426,1337450,136886,73592,0,15858,-226,35589,94,2602917
0030756,アルフレッサ　ホールディングス,2019/03,10,1,12076,12,11,243426,1341964,141528,75513,0,19473,-233,41724,93,2640511
0030756,アルフレッサ　ホールディングス,2020/03,10,1,12074,12,11,243426,1351619,152178,74197,0,18913,-751,40273,98,2698511
0030756,アルフレッサ　ホールディングス,2021/03,10,1,12045,12,11,243426,1316658,158943,71983,0,12038,257,24501,85,2610427
0030756,アルフレッサ　ホールディングス,2022/03,10,1,11925,12,11,243426,1303991,162758,71535,0,15977,97,32182,73,2585643
0030756,アルフレッサ　ホールディングス,2023/03,10,1,11772,12,11,243426,1339852,176821,71477,0,12802,-402,25786,64,2696069
0030757,宮地エンジニアリンググループ,2010/03,10,1,663,12,11,119185,40101,15051,800,0,69,-57,1555,210,35468
0030757,宮地エンジニアリンググループ,2011/03,10,1,504,12,11,119185,33370,11124,655,0,-1377,-1400,54,135,28117
0030757,宮地エンジニアリンググループ,2012/03,10,1,511,12,11,119185,28084,11157,558,0,57,11,302,119,17915
0030757,宮地エンジニアリンググループ,2013/03,10,1,511,12,11,119185,29818,11010,547,0,85,2,474,96,19429
0030757,宮地エンジニアリンググループ,2014/03,10,1,505,12,11,119185,31665,10408,585,0,-126,-241,928,74,22027
0030757,宮地エンジニアリンググループ,2015/03,10,1,487,12,11,119185,35157,10976,615,0,3,-111,1002,69,24834
0030757,宮地エンジニアリンググループ,2016/03,10,1,622,12,11,119185,45964,11180,960,0,238,189,2355,78,39930
0030757,宮地エンジニアリンググループ,2017/03,10,1,619,12,11,119185,47146,11590,975,0,153,-55,2184,46,36298
0030757,宮地エンジニアリンググループ,2018/03,10,1,628,12,11,119185,54743,11514,1052,0,932,-193,2085,32,47128
0030757,宮地エンジニアリンググループ,2019/03,10,1,652,12,11,119185,55631,11525,1137,0,2,-1171,3608,32,52062
0030757,宮地エンジニアリンググループ,2020/03,10,1,680,12,11,119185,59690,12197,1317,0,1216,-40,2616,37,63841
0030757,宮地エンジニアリンググループ,2021/03,10,1,727,12,11,119185,60738,12914,1312,0,1248,-255,3808,31,55268
0030757,宮地エンジニアリンググループ,2022/03,10,1,750,12,11,119185,61815,12756,1397,0,1556,-192,3406,16,58002
0030757,宮地エンジニアリンググループ,2023/03,10,1,770,12,11,119185,63051,12968,1485,0,1504,-223,3077,5,60279
0030760,ナブテスコ,2010/03,10,1,3998,12,11,121210,149480,44102,7022,0,3271,1354,4017,109,126249
0030760,ナブテスコ,2011/03,10,1,4057,12,11,121210,180729,44442,6998,0,7485,-826,13387,93,169303
0030760,ナブテスコ,2012/03,10,1,4995,12,11,121210,208092,51509,9224,0,8873,1065,14756,201,198527
0030760,ナブテスコ,2013/03,10,1,5081,12,11,121210,203056,54475,9997,0,5598,432,13269,236,179543
0030760,ナブテスコ,2014/03,10,1,5344,12,11,121210,233984,55225,11205,0,8140,-411,14978,225,202292
0030760,ナブテスコ,2015/03,10,1,5552,12,11,121210,245992,56877,12287,0,9254,555,17746,199,219657
0030760,ナブテスコ,2015/12,10,1,5839,9,11,121210,233381,55916,12094,0,5731,383,11059,148,187000
0030763,安藤・間,2010/03,10,1,2484,12,11,241402,138358,20789,4943,0,-754,-1238,-1743,886,191877
0030763,安藤・間,2011/03,10,1,2282,12,11,241402,141150,20249,4041,0,235,-330,1560,805,196701
0030763,安藤・間,2012/03,10,1,2263,12,11,241402,133176,18933,3858,0,2294,1870,1766,715,182049
0030763,安藤・間,2013/03,10,1,2245,12,11,241402,141879,18715,4208,0,1923,400,2293,603,197899
0030763,安藤・間,2014/03,10,1,3888,12,11,241402,260646,28710,7542,0,4291,851,16414,980,371216
0030763,安藤・間,2015/03,10,1,3786,12,11,241402,269720,27128,7769,0,8255,2783,7240,884,369702
0030763,安藤・間,2016/03,10,1,3769,12,11,241402,300368,26902,8723,0,7644,-568,14983,754,379258
0030763,安藤・間,2017/03,10,1,3850,12,11,241402,318387,26508,9701,0,8941,-1974,26277,343,407994
0030763,安藤・間,2018/03,10,1,3852,12,11,241402,329778,26619,9478,0,10278,508,23862,501,377020
0030763,安藤・間,2019/03,10,1,3966,12,11,241402,349656,26928,9734,0,4150,-3002,8862,481,359971
0030763,安藤・間,2020/03,10,1,3998,12,11,241402,339772,29148,9722,0,7727,-147,16803,422,378135
0030763,安藤・間,2021/03,10,1,3857,12,11,241402,339387,29555,8843,0,7928,138,17188,333,352146
0030763,安藤・間,2022/03,10,1,3669,12,11,241402,295332,30186,8313,0,7717,949,17671,320,340293
0030763,安藤・間,2023/03,10,1,3677,12,11,241402,318014,31355,9029,0,7120,142,15187,350,372146
0030765,東急建設,2010/03,10,1,2563,12,11,241402,162893,14131,4386,0,3247,3087,1901,339,236655
0030765,東急建設,2011/03,10,1,2582,12,11,241402,146781,13947,4599,0,1186,923,4087,141,244974
0030765,東急建設,2012/03,10,1,2573,12,11,241402,154442,14180,4397,0,543,365,1799,112,227843
0030765,東急建設,2013/03,10,1,2527,12,11,241402,154195,14174,4158,0,291,12,-566,156,228570
0030765,東急建設,2014/03,10,1,2439,12,11,241402,169685,17145,4206,0,1201,472,2685,149,226164
0030765,東急建設,2015/03,10,1,2482,12,11,241402,192226,18228,4435,0,2269,-93,5805,159,262815
0030765,東急建設,2016/03,10,1,2571,12,11,241402,214526,17756,5312,0,5860,-575,13340,128,296393
0030765,東急建設,2017/03,10,1,2622,12,11,241402,204813,19204,5532,0,5233,1014,13691,115,243618
0030765,東急建設,2018/03,10,1,2735,12,11,241402,249756,21634,6068,0,6231,-307,16118,104,320711
0030765,東急建設,2019/03,10,1,2784,12,11,241402,264996,26163,5484,0,7294,344,15504,68,331437
0030765,東急建設,2020/03,10,1,2843,12,11,241402,235897,32033,6204,0,6793,-636,14903,134,322170
0030765,東急建設,2021/03,10,1,3010,12,11,241402,226568,34342,5653,0,1984,381,2647,194,231483
0030765,東急建設,2022/03,10,1,3012,12,11,241402,237811,29675,5864,0,2537,239,-7459,168,258083
0030765,東急建設,2023/03,10,1,3041,12,11,241402,249164,27220,6429,0,2271,-1043,5245,140,288867
0030766,メルコホールディングス,2010/03,10,1,871,12,11,123224,62970,867,4922,0,2124,737,4990,0,116911
0030766,メルコホールディングス,2011/03,10,1,873,12,11,123224,71601,956,5146,0,4390,340,6277,0,123749
0030766,メルコホールディングス,2012/03,10,1,875,12,11,123224,70328,872,4990,0,2519,22,4445,0,117319
0030766,メルコホールディングス,2013/03,10,1,865,12,11,123224,71128,721,4722,0,1066,80,1425,0,102597
0030766,メルコホールディングス,2014/03,10,1,808,12,11,123224,67475,670,5346,0,1313,-316,2116,5,101185
0030766,メルコホールディングス,2015/03,10,1,783,12,11,123224,69015,587,5125,0,1273,-148,3166,1,82554
0030766,メルコホールディングス,2016/03,10,1,741,12,11,123224,64982,619,4664,0,1416,711,3735,0,80040
0030766,メルコホールディングス,2017/03,10,1,771,12,11,123224,67181,871,4707,0,2101,-15,4389,0,74558
0030766,メルコホールディングス,2018/03,10,1,851,12,11,123224,66018,928,5199,0,1188,-204,5164,1,72319
0030766,メルコホールディングス,2019/03,10,1,1822,12,11,123224,88675,14264,7178,0,1938,245,3802,19,108993
0030766,メルコホールディングス,2020/03,10,1,1800,12,11,123224,78870,12452,7390,0,1424,85,3139,16,114888
0030766,メルコホールディングス,2021/03,10,1,1861,12,11,123224,85802,11604,7573,0,2230,-802,6625,13,129912
0030766,メルコホールディングス,2022/03,10,1,1915,12,11,123224,95798,11033,7574,0,3689,-62,9346,7,144137
0030766,メルコホールディングス,2023/03,10,1,1933,12,11,123224,93410,11236,7520,0,1030,-10,3057,3,142576
0030767,カカクコム,2010/03,10,1,298,12,11,271704,17545,368,1586,312,2200,-88,3187,0,13047
0030767,カカクコム,2011/03,10,1,351,12,11,271704,23324,368,1910,302,3249,-53,4579,0,16803
0030767,カカクコム,2012/03,10,1,416,12,11,271704,29041,501,2217,344,3703,22,5267,0,18463
0030767,カカクコム,2013/03,10,1,473,12,11,271704,25064,493,2604,415,4512,-86,7090,0,23276
0030767,カカクコム,2014/03,10,1,575,12,11,271704,32670,780,3073,487,5735,-61,9066,0,29814
0030767,カカクコム,2015/03,10,1,667,12,11,271704,33412,923,3677,532,6285,-16,10890,0,35787
0030767,カカクコム,2016/03,10,1,708,12,11,271704,38903,855,4189,612,6447,-37,13100,0,41275
0030767,カカクコム,2017/03,10,3,727,12,11,271704,42481,1224,6447,0,6606,-1,14812,1,43464
0030767,カカクコム,2018/03,10,3,851,12,11,271704,42770,1128,6773,0,7083,-279,15699,1,46782
0030767,カカクコム,2019/03,10,3,977,12,11,271704,51242,1384,8318,0,8097,-162,16697,1,54832
0030767,カカクコム,2020/03,10,3,1082,12,11,271704,63317,10436,9460,0,8280,-295,18348,1,60978
0030767,カカクコム,2021/03,10,3,1172,12,11,271704,70958,10503,10167,0,6274,-20,11763,5,51077
0030767,カカクコム,2022/03,10,3,1238,12,11,271704,70477,9000,10851,0,6603,277,14294,3,51723
0030767,カカクコム,2023/03,10,3,1361,12,11,271704,78558,8123,11625,0,7097,-722,16132,2,60820
0030768,アイロムグループ,2010/03,10,1,549,12,11,271704,14005,5229,1187,592,48,6,-731,140,13815
0030768,アイロムグループ,2011/03,10,1,502,12,11,271704,13160,4903,1140,508,-108,15,226,117,13990
0030768,アイロムグループ,2012/03,10,1,331,12,11,271704,5996,2641,1051,456,215,194,-364,95,11018
0030768,アイロムグループ,2013/03,10,1,302,12,11,271704,5832,874,588,216,34,-58,1751,8,6704
0030768,アイロムグループ,2014/03,10,1,308,12,11,271704,6029,550,290,76,-38,-57,-294,0,4011
0030768,アイロムグループ,2015/03,10,1,338,12,11,271704,6839,633,308,208,-1,-5,-606,4,4134
0030768,アイロムグループ,2016/03,10,1,359,12,11,271704,5969,682,307,144,74,50,-868,11,4114
0030768,アイロムグループ,2017/03,10,1,391,12,11,271704,8518,1422,363,100,79,12,204,25,4890
0030768,アイロムグループ,2019/03,10,1,673,12,11,271704,13514,3100,841,257,278,-1,912,51,10578
0030768,アイロムグループ,2020/03,10,1,796,12,11,271704,15105,4604,956,234,-109,-275,1236,74,10593
0030768,アイロムグループ,2021/03,10,1,810,12,11,271704,20889,5528,1142,292,311,18,1373,78,12906
0030768,アイロムグループ,2022/03,10,1,789,12,11,271704,26588,7975,1659,360,630,77,1961,103,15693
0030768,アイロムグループ,2023/03,10,1,894,12,11,271704,35129,13003,2044,416,789,41,2542,146,18351
0030769,ケア２１,2010/10,10,1,1203,12,12,271704,5989,2657,679,274,175,-75,166,50,7686
0030769,ケア２１,2011/10,10,1,1671,12,12,271704,8531,4500,805,362,178,-20,149,89,10118
0030769,ケア２１,2012/10,10,1,2113,12,12,271704,11170,5814,1113,470,286,14,208,134,13334
0030769,ケア２１,2013/10,10,1,2477,12,12,271704,12334,5761,1370,560,265,-99,259,149,15848
0030769,ケア２１,2014/10,10,1,2882,12,12,271704,14714,7251,1671,656,286,51,287,163,18355
0030769,ケア２１,2015/10,10,1,3269,12,12,271704,16865,7772,1668,714,288,-34,337,183,20707
0030769,ケア２１,2016/10,10,1,3652,12,12,271704,20793,11104,1347,630,68,-116,-230,202,22568
0030769,ケア２１,2017/10,10,1,4143,12,12,271704,26695,16574,1280,658,360,106,733,272,25225
0030769,ケア２１,2018/10,10,1,4521,12,12,271704,31096,19728,1399,637,161,-89,210,513,28120
0030769,ケア２１,2019/10,10,1,4823,12,12,271704,33819,20417,1663,686,219,-141,300,666,30964
0030769,ケア２１,2020/10,10,1,5011,12,12,271704,36196,19658,1848,770,340,-94,704,704,33984
0030769,ケア２１,2021/10,10,1,5194,12,12,271704,37600,19166,2122,865,529,-19,937,662,36361
0030769,ケア２１,2022/10,10,1,5560,12,12,271704,36378,18606,2240,989,385,193,630,632,38398
0030790,ＳＢＳホールディングス,2010/12,10,1,4228,12,11,257561,96408,53081,5570,445,1757,246,2140,667,119824
0030790,ＳＢＳホールディングス,2011/12,10,1,4624,12,11,257561,100747,52300,5893,463,-1241,-1951,2522,602,121148
0030790,ＳＢＳホールディングス,2012/12,10,1,4645,12,11,257561,104466,54522,6196,501,966,302,1647,611,127935
0030790,ＳＢＳホールディングス,2013/12,10,1,4662,12,11,257561,108354,58019,6389,464,1300,683,1571,576,132205
0030790,ＳＢＳホールディングス,2014/12,10,1,5572,12,11,257561,131120,60241,6719,0,1927,648,2725,599,141535
0030790,ＳＢＳホールディングス,2015/12,10,1,5555,12,11,257561,124817,60800,7669,0,-197,-2705,-3815,872,157996
0030790,ＳＢＳホールディングス,2016/12,10,1,5189,12,11,257561,122330,64730,6571,0,2094,895,5111,478,149054
0030790,ＳＢＳホールディングス,2017/12,10,1,5515,12,11,257561,127802,69076,6742,0,2050,566,4446,461,152870
0030790,ＳＢＳホールディングス,2018/12,10,1,6979,12,11,257561,171796,85373,8271,0,2691,-221,4409,590,203516
0030790,ＳＢＳホールディングス,2019/12,10,1,7124,12,11,257561,180047,89599,9773,0,3242,-185,6079,677,255548
0030790,ＳＢＳホールディングス,2020/12,10,1,9742,12,11,257561,254550,96179,6010,0,3997,-268,6826,713,257192
0030790,ＳＢＳホールディングス,2021/12,10,1,10689,12,11,257561,277197,96877,9356,0,6950,-31,10790,878,403485
0030790,ＳＢＳホールディングス,2022/12,10,1,10859,12,11,257561,296898,93034,10528,0,7490,66,11732,928,455481
0030793,大黒天物産,2010/05,10,1,699,12,11,245444,24533,8524,5878,2585,1912,-211,2221,60,80190
0030793,大黒天物産,2011/05,10,1,814,12,11,245444,27978,11333,6641,2244,2081,-221,2240,52,89364
0030793,大黒天物産,2012/05,10,1,852,12,11,245444,29628,13182,7403,2637,2221,96,2392,47,97603
0030793,大黒天物産,2013/05,10,1,925,12,11,245444,36060,16570,9054,3291,2008,-269,2457,54,114610
0030793,大黒天物産,2014/05,10,1,999,12,11,245444,38914,16685,10245,3567,2266,-299,2523,32,124811
0030793,大黒天物産,2015/05,10,1,1023,12,11,245444,45847,24345,10892,3779,2418,31,2699,18,133109
0030793,大黒天物産,2016/05,10,1,1069,12,11,245444,50265,28347,11877,4024,2208,-119,3379,29,145118
0030793,大黒天物産,2017/05,10,1,1090,12,11,245444,56535,33553,12944,4433,2249,-201,3553,22,155379
0030793,大黒天物産,2018/05,10,1,1191,12,11,245444,66406,40159,14078,4936,2414,-213,3282,25,164035
0030793,大黒天物産,2019/05,10,1,1476,12,11,245444,72374,42491,16437,5762,1041,-855,284,34,183462
0030793,大黒天物産,2020/05,10,1,1501,12,11,245444,73489,41443,19109,6190,2120,-709,3735,35,212059
0030793,大黒天物産,2021/05,10,1,1632,12,11,245444,75635,43685,20141,6382,3124,-490,5518,25,221551
0030793,大黒天物産,2022/05,10,1,1725,12,11,245444,81930,47878,20584,6627,3239,-175,5617,28,224150
0030795,ハニーズホールディングス,2010/05,10,1,2643,12,11,245444,35811,10068,9210,8364,1560,-301,1758,72,58348
0030795,ハニーズホールディングス,2011/05,10,1,3033,12,11,245444,35200,9428,9112,8145,1060,-178,1317,44,55629
0030795,ハニーズホールディングス,2012/05,10,1,3952,12,11,245444,37393,9286,9275,8762,2152,-69,2640,36,59861
0030795,ハニーズホールディングス,2013/05,10,1,5779,12,11,245444,38045,9458,9824,9289,2132,236,2737,30,61924
0030795,ハニーズホールディングス,2014/05,10,1,6049,12,11,245444,36826,9534,10481,9541,1170,180,556,32,60086
0030795,ハニーズホールディングス,2015/05,10,1,5741,12,11,245444,42161,9892,10070,9701,1913,646,1948,28,59020
0030795,ハニーズホールディングス,2016/05,10,1,6764,12,11,245444,37764,9417,9259,9196,930,-575,-317,15,58225
0030795,ハニーズホールディングス,2017/05,10,1,7134,12,11,245444,38168,9334,8819,7995,1041,-319,412,23,54530
0030795,ハニーズホールディングス,2018/05,10,1,5843,12,11,245444,37916,9376,8916,7413,1218,-33,195,28,52441
0030795,ハニーズホールディングス,2019/05,10,1,4826,12,11,245444,39312,9337,7766,6409,1278,-64,3179,6,49728
0030795,ハニーズホールディングス,2020/05,10,1,4981,12,11,245444,39559,9723,7317,5548,229,-200,2515,3,42560
0030795,ハニーズホールディングス,2021/05,10,1,4147,12,11,245444,43167,10280,7663,5751,1316,105,2403,1,45368
0030795,ハニーズホールディングス,2022/05,10,1,5173,12,11,245444,46579,10424,7661,5937,1683,117,3255,0,47695
0030799,トーカロ,2010/03,10,1,573,12,11,119186,24664,10896,1467,0,889,88,1301,23,18099
0030799,トーカロ,2011/03,10,1,640,12,11,119186,27281,11289,1554,0,1475,-43,2178,33,21114
0030799,トーカロ,2012/03,10,1,763,12,11,119186,29998,11174,1766,0,1369,13,1983,31,21960
0030799,トーカロ,2013/03,10,1,795,12,11,119186,30071,11406,1840,0,1140,76,1873,37,20929
0030799,トーカロ,2014/03,10,1,802,12,11,119186,33507,12734,1911,0,1392,103,2175,38,22598
0030799,トーカロ,2016/03,10,1,857,12,11,119186,37992,16150,2135,0,1467,-180,3015,26,28746
0030799,トーカロ,2017/03,10,1,898,12,11,119186,44331,20305,2273,0,1539,-116,4070,14,28963
0030799,トーカロ,2018/03,10,1,955,12,11,119186,52664,24589,2459,0,2008,-128,4836,13,34109
0030799,トーカロ,2019/03,10,1,1021,12,11,119186,57278,27395,2583,0,2273,-88,5441,12,39558
0030799,トーカロ,2020/03,10,1,1060,12,11,119186,61122,26786,2678,0,2038,152,4404,15,37896
0030799,トーカロ,2021/03,10,1,1121,12,11,119186,64183,28594,2850,0,2675,75,5463,11,39294
0030799,トーカロ,2022/03,10,1,1176,12,11,119186,69517,30740,2985,0,3091,31,6909,8,43813
0030799,トーカロ,2023/03,10,1,1300,12,11,119186,74263,33037,3206,0,3150,28,7350,5,48144
0030815,サクサホールディングス,2010/03,10,1,1418,12,11,123224,44813,11764,3535,0,89,20,138,89,38638
0030815,サクサホールディングス,2011/03,10,1,1377,12,11,123224,43397,11585,3328,0,68,-418,289,97,42896
0030815,サクサホールディングス,2012/03,10,1,1352,12,11,123224,43320,11161,3372,0,-112,-463,272,76,38992
0030815,サクサホールディングス,2013/03,10,1,1335,12,11,123224,43541,10985,3434,0,150,-241,380,70,38792
0030815,サクサホールディングス,2014/03,10,1,1316,12,11,123224,42529,10563,3319,0,-457,-573,-459,75,43103
0030815,サクサホールディングス,2015/03,10,1,1274,12,11,123224,41818,9962,3215,0,465,129,-165,75,43573
0030815,サクサホールディングス,2016/03,10,1,1111,12,11,123224,41272,9649,3052,0,634,493,540,80,46207
0030815,サクサホールディングス,2017/03,10,1,1105,12,11,123224,40890,9512,3142,0,387,70,684,67,39827
0030815,サクサホールディングス,2018/03,10,1,1114,12,11,123224,39568,9431,3269,0,301,136,576,59,37351
0030815,サクサホールディングス,2019/03,10,1,1131,12,11,123224,39321,9222,3293,0,604,154,1027,47,39452
0030815,サクサホールディングス,2020/03,10,1,1139,12,11,123224,37675,8088,3413,0,297,-36,974,32,39300
0030815,サクサホールディングス,2021/03,10,1,1125,12,11,123224,36483,8126,3438,0,548,97,-217,30,36561
0030815,サクサホールディングス,2022/03,10,1,1108,12,11,123224,36845,7981,3439,0,-210,-330,1137,31,30793
0030815,サクサホールディングス,2023/03,10,1,1098,12,11,123224,41777,7449,3590,0,220,-225,601,36,37320
0030822,デジタルホールディングス,2010/12,10,1,826,12,11,271704,29898,313,3999,390,567,190,596,2,58132
0030822,デジタルホールディングス,2011/12,10,1,944,12,11,271704,30784,425,4177,390,527,-48,600,1,62260
0030822,デジタルホールディングス,2012/12,10,1,1261,12,11,271704,36838,750,5191,567,556,9,830,7,78909
0030822,デジタルホールディングス,2013/12,10,1,1344,12,11,271704,39656,638,5976,0,839,-175,610,13,67624
0030822,デジタルホールディングス,2014/12,10,1,1459,12,11,271704,39436,792,7401,0,1912,-174,1092,21,66984
0030822,デジタルホールディングス,2015/12,10,1,1381,12,11,271704,37421,687,7012,0,908,81,267,26,64052
0030822,デジタルホールディングス,2016/12,10,1,1488,12,11,271704,46325,620,7254,0,930,-193,745,30,69815
0030822,デジタルホールディングス,2017/12,10,1,1573,12,11,271704,46127,464,8372,0,906,-215,1011,39,82602
0030822,デジタルホールディングス,2018/12,10,1,1627,12,11,271704,56551,299,8982,0,1198,-386,1922,31,87216
0030822,デジタルホールディングス,2019/12,10,1,1508,12,11,271704,61132,272,8865,0,1280,158,1928,24,89953
0030822,デジタルホールディングス,2020/12,10,1,1571,12,11,271704,71434,798,8747,0,1448,-63,3750,26,88768
0030822,デジタルホールディングス,2021/12,10,1,1518,12,11,271704,69728,808,8350,0,5169,741,10231,21,98515
0030822,デジタルホールディングス,2022/12,10,1,1022,12,11,271704,55963,215,6451,0,2776,-654,5719,14,16924
0030825,ファーマライズホールディングス,2010/05,10,1,648,12,11,245444,13786,3558,313,0,296,-159,276,99,23416
0030825,ファーマライズホールディングス,2011/05,10,1,669,12,11,245444,15338,3744,339,0,598,5,562,133,26825
0030825,ファーマライズホールディングス,2012/05,10,1,766,12,11,245444,17596,4032,351,0,739,71,685,135,29607
0030825,ファーマライズホールディングス,2013/05,10,1,952,12,11,245444,23774,5921,504,0,666,-5,958,178,33357
